id,type,name,displayName,relToChild,connectionType,relInterfaceToConsumerApplication,dataFlowDirection,relInterfaceToDataObject,frequency,relInterfaceToProject,interfaceType,relInterfaceToITComponent,tags:GD IT Teams,tags:Owned By,tags:Owning Function,tags:Business Domain,tags:Main Area,tags:Business Unit,tags:LX PS WiP,tags:Region,tags:Other tags
ad5ce1c4-aa36-4d9c-ade1-f2aaee471bfb,Interface,INT262  Workday to ServiceNow Case Creation - Terminations,INT262  Workday to ServiceNow Case Creation - Terminations,,,ServiceNow [Platform],outgoing,Employee,realtime,,asynchronous,API;Workday RaaS;Workday Studio,,,,,G&A IT - Human Resources,,,,G&A IT
1368b0cb-65ca-4e07-8cfe-af0358d9ba40,Interface,INT263  Workday to ServiceNow Case Creation - non-termination events,INT263  Workday to ServiceNow Case Creation - non-termination events,,,ServiceNow [Platform],outgoing,Employee,hourly,,batch,API;Workday RaaS;Workday Studio,,,,,G&A IT - Human Resources,,,,G&A IT
0d6f363c-2639-44ea-a892-d493e7c42055,Interface,INT264  Tririga to Workday – Workspace Creation-Inbound,INT264  Tririga to Workday – Workspace Creation-Inbound,,,Workday [Platform],outgoing,Workspaces,daily,,batch,Amazon.com / AWS Transfer for SFTP;File;SSH;Workday Studio,,,,,G&A IT - Human Resources,,,,G&A IT
15c9588f-b70d-4b38-ba4c-060f24919eae,Interface,INT265  Workday to Avature - Candidate Status,INT265  Workday to Avature - Candidate Status,,,,outgoing,Candidate,hourly,Career Site Replacement,,File;PGP;SSH;Vendor SFTP;Workday Document Transformation;Workday EIB;Workday RaaS,,,,,G&A IT - Human Resources,,,,G&A IT
ab305fc8-61cd-4ad6-9e50-cc5fc4ddf80e,Interface,INT267  Workday to Splunk (External App) - User Activity,INT267  Workday to Splunk (External App) - User Activity,,,External Application,,Employee,,,,API;Workday Web Service,,,,,G&A IT - Human Resources,,,,G&A IT
c108aec2-65aa-4e10-a5b7-4500f604256d,Interface,INT271 Data Warehouse to Beeline - Worker ID Upload,INT271 Data Warehouse to Beeline - Worker ID Upload,INT271 Data Warehouse to Beeline - Worker ID Upload / INT278  Worker Upload results file,,Beeline,outgoing,Non-Employee,daily,,batch,Boomi Boomi Integration;File;Oracle Database;PGP;SSH;Vendor SFTP,,,,,G&A IT - Human Resources,,,,G&A IT
f7ae1550-0036-42ac-8da4-4b0fea8adc29,Interface,INT278  Worker Upload results file,INT271 Data Warehouse to Beeline - Worker ID Upload / INT278  Worker Upload results file,,,Enterprise Data Warehouse,outgoing,Non-Employee,daily,,batch,Boomi Boomi Integration;PGP;SSH;Vendor SFTP,,,,,G&A IT - Human Resources,,,,G&A IT
abaa953d-6937-4047-994f-968d84777e52,Interface,INT275  Oracle Data Reconciliation,INT275  Oracle Data Reconciliation,,,Oracle eBusiness Suite [Platform],,Employee,,,,Amazon.com / AWS Transfer for SFTP;Boomi Boomi Integration;File;PGP;SSH;Workday RaaS,,,,,G&A IT - Human Resources,,,,G&A IT
5569c585-865b-4557-8728-af32c29542cc,Interface,INT276_-_All_Active_and_Terminated_Workers_-_RPT_QLIK_Employee_Education_Data,INT276_-_All_Active_and_Terminated_Workers_-_RPT_QLIK_Employee_Education_Data,,,Qlik (Qlikview & QlikSense),outgoing,Education;Employees,,,batch,Workday RaaS,,,,,G&A IT - Human Resources,,,,G&A IT
5772d88c-752e-4b20-95f0-c617ebb1e386,Interface,INT276_-_All_Job_Profiles_-_RPT_Qlik_Job_Profiles,INT276_-_All_Job_Profiles_-_RPT_Qlik_Job_Profiles,,,Qlik (Qlikview & QlikSense),outgoing,Job,,,batch,Workday RaaS,,,,,G&A IT - Human Resources,,,,G&A IT
9dbca107-7f2c-476b-b808-53aefbf49184,Interface,INT276_-_All_Open_Positions_-_RPT_QLIK_All_Open_Positions,INT276_-_All_Open_Positions_-_RPT_QLIK_All_Open_Positions,,,Qlik (Qlikview & QlikSense),outgoing,Positions,,,batch,Workday RaaS,,,,,G&A IT - Human Resources,,,,G&A IT
ecb31b51-a087-4ae7-bda2-24413fbb3299,Interface,INT283 - Out - Get Connected New Hires – EIB,INT283 - Out - Get Connected New Hires – EIB,INT283 - Out - Get Connected New Hires – EIB / INT283 - Out - Get Connected New Hires - RENS - EIB,,,,Employee,,,,Workday EIB;Workday RaaS,,,,,G&A IT,,,,
dd332db1-95b4-4075-8651-47b67e8df5e5,Interface,INT283 - Out - Get Connected New Hires - RENS - EIB,INT283 - Out - Get Connected New Hires – EIB / INT283 - Out - Get Connected New Hires - RENS - EIB,,,,,Employee,,,,Workday EIB;Workday RaaS,,,,,,,,,
529f00c2-0d88-4eb6-bd81-3e77ec658ec0,Interface,INT284 EDMCS to Oracle - COA Segment Data,INT284 EDMCS to Oracle - COA Segment Data,,,Oracle eBusiness Suite [Platform],,,,,,,,,,,G&A IT - EPM,,,,G&A IT
fdb37778-34ff-48b4-adb9-05e99e8a6e9c,Interface,INT284 Workday to Journey Live - Worker Data,INT284 Workday to Journey Live - Worker Data,,,Journey Live,outgoing,Employee,weekly,Global Benefit Providers,,File;PGP;SSH;Vendor SFTP;Workday EIB,,,,,G&A IT - Human Resources,,,,G&A IT
fc784948-eee1-4325-9f10-e2bdc697c43e,Interface,INT289 Workday + Beeline to Insights RM (External App),INT289 Workday + Beeline to Insights RM (External App),,,External Application,,Employee;Non-Employee,,Workday People Integrations,,Beeline RaaS;Boomi Boomi Integration;File,,,,,G&A IT - Human Resources,,,,G&A IT
48aca530-46ce-4572-9426-ce44137891c4,Interface,INT290 – Out - Workday to Beamery – CRM-API-Design,INT290 – Out - Workday to Beamery – CRM-API-Design,,,Beamery Talent CRM,outgoing,Candidate;Job Posting or Job Requisition,hourly,Career Site Replacement,asynchronous,Workday Cloud Integration;Workday Web Service,,,,,G&A IT - Human Resources,,,,G&A IT
95f0982d-5093-41e0-aa35-ce3ea39e9fff,Interface,INT291 - Out - Workday to Beamery-Career Site -RAAS,INT291 - Out - Workday to Beamery-Career Site -RAAS,,,REGN Career Site,outgoing,Candidate;Job Posting or Job Requisition,hourly,Career Site Replacement,asynchronous,Workday RaaS,,,,,G&A IT - Human Resources,,,,G&A IT
a02daf17-8e13-4e78-9363-0ecc25f3ddcb,Interface,INT292 - Out - Workday to Maven - Employee Family Benefits Data Feed - EIB,INT292 - Out - Workday to Maven - Employee Family Benefits Data Feed - EIB,,,Maven Clinic Platform,,Employees,,Global Benefit Providers,,Workday EIB,,,,,G&A IT - Human Resources,,,,G&A IT
99d935b5-b1fc-44a8-8a44-a246cc655aab,Interface,INT293 - Out - Workday to Aristotle (External App) - Employee Membership Eligibility Data Feed - EIB,INT293 - Out - Workday to Aristotle (External App) - Employee Membership Eligibility Data Feed - EIB,,,External Application,outgoing,Employee,weekly,,batch,PGP;Vendor SFTP;Workday EIB,,,,,G&A IT - Human Resources,,,,G&A IT
cc16e622-f13f-418f-ace2-9b1adfac3366,Interface,INT294 - Out - Workday to Graebel - Candidate Data Feed - EIB,INT294 - Out - Workday to Graebel - Candidate Data Feed - EIB,,,Graebel globalCONNECT,outgoing,Candidate;Compensation;Job;Organization;Recruiter,,,,File / CSV;PGP;SSH;Vendor SFTP;Workday EIB;Workday RaaS,,,,,G&A IT - Human Resources,,,,G&A IT
91ba44b0-fe9b-4396-805d-cdd34e433f9f,Interface,INT294 - Out - Workday to Graebel - Employee ID Data Feed - EIB,INT294 - Out - Workday to Graebel - Employee ID Data Feed - EIB,,,Graebel globalCONNECT,outgoing,,,,,PGP;SSH;Vendor SFTP;Workday Document Transformation;Workday EIB;Workday RaaS,,,,,G&A IT - Human Resources,,,,G&A IT
146eb108-912a-4658-ac35-c99a77948daa,Interface,INT296 - Out - Workday to Gift Vendor - Employee Address Data Feed - EIB,INT296 - Out - Workday to Gift Vendor - Employee Address Data Feed - EIB,,,External Application,,Employee,,,,File / CSV;Workday EIB;Workday RaaS,,,,,G&A IT - Human Resources,,,,G&A IT
00d4c3c7-1cb4-43bd-9ef1-265ad382cb3a,Interface,INT320 Beeline Worker Download to Active Directory (External App),INT320 Beeline Worker Download to Active Directory (External App),,,External Application,outgoing,Non-Employee,hourly,Decibel Integration Impact Analysis,batch,Amazon.com / AWS Lambda;File;PGP;Vendor SFTP,,,,,G&A IT - Human Resources,,,,G&A IT
75ecd60a-25e5-4fa0-8328-61b3fb64994a,Interface,INT632 - SumTotal ILT Calendar Update,INT632 - SumTotal ILT Calendar Update,,,TalentHub [Platform],outgoing,Training,hourly,,batch,Boomi Boomi Integration;File;REGN SFTP (Not AWS);Vendor SFTP,,,,,G&A IT - Human Resources,,,,G&A IT
777de91c-38b3-455c-8c2e-92dd2bceeafa,Interface,INT_Bettercomp_Employee_Data,INT_Bettercomp_Employee_Data,,,BetterComp,outgoing,Employee,daily,,asynchronous,Workday RaaS,,,,,G&A IT,,,,
7ab58779-2b61-462b-9bab-147dc537c66a,Interface,INT_Bettercomp_Job_Data,INT_Bettercomp_Job_Data,,,BetterComp,outgoing,Job,daily,,asynchronous,Workday RaaS,,,,,G&A IT,,,,
13b1ce91-fe3a-4691-86b2-8fb757684305,Interface,INT_Bettercomp_Local_Grades,INT_Bettercomp_Local_Grades,,,BetterComp,,Compensation Foundation Data,,,,Workday RaaS,,,,,,,,,
1071e223-6c81-4f44-8dba-15873bdb7afc,Interface,INT_Workday to Lawlogix_Termination_feed,INT_Workday to Lawlogix_Termination_feed,,,,,,,,,,,,,,,,,,
fa6966ee-2c14-4ce1-884f-a2450532be57,Interface,INT_Workday_to_Veeva_Align-Non US,INT_Workday_to_Veeva_Align-Non US,,,,,,,,,,,,,,,,,,
10e8f5f1-5de9-4656-9cce-3b2a2fe4af70,Interface,INT_Workday_Vistornet,INT_Workday_Vistornet,,,Visitor Management System (VisitorNet),,Employee;Seat,,,,Vendor SFTP;Workday EIB;Workday RaaS,,,,,G&A IT - Human Resources,,,,G&A IT
5e455da0-07e5-4ffd-8983-7befef014f07,Interface,Intuition LMS to MTM - Training Schedule,Intuition LMS to MTM - Training Schedule,,automatic,Metrics That Matters (MTM),outgoing,Training Schedule,daily,,batch,,,,,,,,,,
574bfa21-36aa-4b4a-a621-d171f9193dbc,Interface,Invesco to AON,Invesco to AON,,,AON,,Payroll,,,,,,,,,"G&A IT - Payroll, Time & Labor",,,,G&A IT
683ad244-0bf0-4092-90ff-1c018c3f34d5,Interface,Invesco to Oracle Payroll,Invesco to Oracle Payroll,,,Oracle eBusiness Suite [Platform],,Payroll,,,,,,,,,"G&A IT - Payroll, Time & Labor",,,,G&A IT
f3ce5f5e-94a5-475a-bef8-5bf74cea4628,Interface,IPACS to HPC Cluster -,IPACS to HPC Cluster -,,,HPC Cluster,biDirectional,,,,,,,,,,,,,,
d46d7ce5-8ef5-4f1b-9b28-14e5bf2bcc7a,Interface,IQVIA to Veeva CRM Global OneKey Integration - Account Data,IQVIA to Veeva CRM Global OneKey Integration - Account Data,,automatic,Veeva Medical CRM Global,outgoing,Account data,daily,,batch,,,,,,,,,,
85a58ba9-07ce-48fe-897e-a34ad7e60e04,Interface,"IQVIA to Veeva CTMS - Study, Site, Enrollment Milestones","IQVIA to Veeva CTMS - Study, Site, Enrollment Milestones",,,Veeva - CTMS,outgoing,Enrollment Milestone;Site / Site Milestone;Study / Study Milestones,,,,,,,,,,,,,
b880d79e-430c-4cb2-bfdd-1a84b47e287e,Interface,Jira to Changepoint - Epics data,Jira to Changepoint - Epics data,,automatic,Planview Changepoint,outgoing,Jira Project Epics data,hourly,,batch,,,,,,,,,,
57bb5d3b-afbe-4252-83c0-e567f237b737,Interface,Jira to OMS - Application Defect and Enhancement Data,Jira to OMS - Application Defect and Enhancement Data,,,Operations Management System (OMS),biDirectional,Application Defect Data;Application Enhancement Data,realtime,,asynchronous,,,,,,,,,,
fbd91bff-d5f4-476a-93f1-8d75e2ba15ea,Interface,JPMC to Oracle Cash Management,JPMC to Oracle Cash Management,,,Oracle eBusiness Suite [Platform],outgoing,Checks,monthly,,batch,File;JP Morgan Chase Hosting;Oracle Concurrent Program;PGP;Vendor SFTP,,,,,G&A IT - Financial Services,,,,G&A IT
a1a5c4e6-dcac-45da-b5ea-038c88a0fecd,Interface,Knowledge Management to ODL - KM Workflow Data,Knowledge Management to ODL - KM Workflow Data,,automatic,Operational Data Lake,outgoing,KM Workflow Data,daily,,batch,,,,,,,,,,
ec0bed0f-763d-49fa-bd2d-163449d37edc,Interface,Knowledge Management to Sharepoint - Study Data,Knowledge Management to Sharepoint - Study Data,,,Sharepoint,outgoing,Study,,,asynchronous,,,,,,,,,,
ef864989-5449-4fef-bfbb-6de9e1d8bc67,Interface,Kofax Markview to Oracle Payables,Kofax Markview to Oracle Payables,,,Oracle eBusiness Suite [Platform] / Oracle Financials / Oracle Accounts Payable,outgoing,Invoice,,,,,,,,,,,,,
62da4b2b-9c0c-4f7d-a39b-e062224f4797,Interface,KSP to ODR - Supplies Tracking,KSP to ODR - Supplies Tracking,,,Clinical Operational Repository (ODR),outgoing,Clinical Supplies Tracking,,,,,,,,,,,,,
8ad8adb7-f691-477a-96f4-3208f3b63fda,Interface,Legacy PBCS to Oracle eBS - FIDS,Legacy PBCS to Oracle eBS - FIDS,,,Oracle eBusiness Suite [Platform],outgoing,Value Sets,daily,,batch,Database Results;File;Oracle Concurrent Program;Oracle Database;SMB Client,,,,,G&A IT - EPM,,,,G&A IT
c42e28ea-cf2a-471a-9996-fd935925c0f2,Interface,"Legacy PBCS to Oracle eBS - GL, AP, PO","Legacy PBCS to Oracle eBS - GL, AP, PO",,,Oracle eBusiness Suite [Platform],outgoing,Accounting;Employee;GL,daily,,batch,Database Results;Oracle Database,,,,,G&A IT - EPM,,,,G&A IT
bebbc155-e7eb-406f-9939-901e947ca878,Interface,Lenel (External App) to Data Warehouse,Lenel (External App) to Data Warehouse,,,NEMO DGT,,Employee;Non-Employee,,,,File;Microsoft Access;Oracle Database,,,,,G&A IT - Human Resources,,,,G&A IT
4dcbaec8-8e2a-4f86-bbe2-104b62c37243,Interface,Linkedin to Mediverse - User Login Data,Linkedin to Mediverse - User Login Data,,automatic,Regeneron Medical Portal,outgoing,User Login Data,onDemand,,synchronous,,,,,,,,,,
4082a6ad-5674-4f1d-9a25-882b970c882a,Interface,MDM to ODL - Master Data,MDM to ODL - Master Data,,,Operational Data Lake,outgoing,Master Data (GD),,,,,,,,,,,,,
6239e9d6-7af6-45da-b68d-59aef299fe4a,Interface,MDM to Veeva CTMS - Master Data,MDM to Veeva CTMS - Master Data,,,Veeva - CTMS,outgoing,Master Data (GD),,,,,,,,,,,,,
3dfa9040-e5b0-4c3e-9d7f-285a79c79d73,Interface,Medical Safety Mailbox to PVIT - Case Data,Medical Safety Mailbox to PVIT - Case Data,,,RxLogix - PVIT,outgoing,AE/SAE Case Data,,,,,,,,,,,,,
e318b047-27d0-47a4-8ff7-d2605f3313c3,Interface,MES to OPM - BRR Approval (RAH),MES to OPM - BRR Approval (RAH),,,Oracle eBusiness Suite [Platform] / Oracle OPM and Mobile Applications,,Batch no.;BRR Approval Decision;Material no.,,,,Oracle SOA Suite 12.1.x,,,,,,,,,
060aa156-3d48-428e-91c4-0a2671469fc0,Interface,MES to OPM - BRR Approval (REN),MES to OPM - BRR Approval (REN),,,Oracle eBusiness Suite [Platform] / Oracle OPM and Mobile Applications,outgoing,Batch no.;BRR Approval Decision;Material no.,,,,Oracle SOA Suite 12.1.x,,,,,IOPS,,,,
ce293fcb-28bb-46ba-b0b0-c7609df8e4bc,Interface,MES to OPM - End Manufacturing Order (RAH),MES to OPM - End Manufacturing Order (RAH),,,Oracle eBusiness Suite [Platform] / Oracle OPM and Mobile Applications,,End Date;MO Status;Order no.,,,,Oracle SOA Suite 12.1.x,,,,,,,,,
7f636f67-1b2d-4bf5-bf6f-cfaa2a34508b,Interface,MES to OPM - End Manufacturing Order (REN),MES to OPM - End Manufacturing Order (REN),,,Oracle eBusiness Suite [Platform] / Oracle OPM and Mobile Applications,outgoing,End Date;MO Status;Order no.,,,,Oracle SOA Suite 12.1.x,,,,,IOPS,,,,
dd108d0f-85e0-4fb4-96fa-ad97c3ca75ba,Interface,MES to OPM - Outgoing Transport (RAH),MES to OPM - Outgoing Transport (RAH),,,Oracle eBusiness Suite [Platform] / Oracle OPM and Mobile Applications,,Batch no.;ERP Destination Storage Locator;ERP Destination Sub-Inventory;Material no.;New Field for ERP Destination Inventory Organization;Quantity;Source and Destination Location ( Size Enlarged),,,,Oracle SOA Suite 12.1.x,,,,,,,,,
51894f6f-ecde-4be2-81cd-bf71f8cdc36e,Interface,MES to OPM - Outgoing Transport (REN),MES to OPM - Outgoing Transport (REN),,,Oracle eBusiness Suite [Platform] / Oracle OPM and Mobile Applications,outgoing,Batch no.;ERP Destination Storage Locator;ERP Destination Sub-Inventory;Material no.;New Field for ERP Destination Inventory Organization;Quantity;Source and Destination Location ( Size Enlarged),,,,Oracle SOA Suite 12.1.x,,,,,IOPS,,,,
35a0aa5c-c731-4a9b-8760-b248f55d53c4,Interface,MES to OPM - Permanent Inventory (RAH),MES to OPM - Permanent Inventory (RAH),,,Oracle eBusiness Suite [Platform] / Oracle OPM and Mobile Applications,,Batch no.;Location;Material no.;Quantity,,,,Oracle SOA Suite 12.1.x,,,,,,,,,
411ec81d-478f-4643-88ad-608c520e21e2,Interface,MES to OPM - Permanent Inventory (REN),MES to OPM - Permanent Inventory (REN),,,Oracle eBusiness Suite [Platform] / Oracle OPM and Mobile Applications,outgoing,Batch no.;Location;Material no.;Quantity,,,,Oracle SOA Suite 12.1.x,,,,,IOPS,,,,
06e255ca-9542-446c-af81-324e961046f8,Interface,MES to OPM - Stock Creation on Manufacturing Order (RAH),MES to OPM - Stock Creation on Manufacturing Order (RAH),,,Oracle eBusiness Suite [Platform] / Oracle OPM and Mobile Applications,,Batch no.,,,,,,,,,,,,,
f77ae4ef-e7e0-4d1f-afa9-58543700ca43,Interface,MES to OPM - Stock Creation on Manufacturing Order (REN),MES to OPM - Stock Creation on Manufacturing Order (REN),,,Oracle eBusiness Suite [Platform] / Oracle OPM and Mobile Applications,outgoing,,,,,,,,,,IOPS,,,,
756551ba-6748-4e23-b568-df7b48547327,Interface,MES to OPM - Take-Out (On Cost Center and Scrapping) (RAH),MES to OPM - Take-Out (On Cost Center and Scrapping) (RAH),,,Oracle eBusiness Suite [Platform] / Oracle OPM and Mobile Applications,,Batch no.;Location;Material no.;Quantity,,,,Oracle SOA Suite 12.1.x,,,,,,,,,
bbad3924-7888-4ff6-96d3-981822337063,Interface,MES to OPM - Take-Out (On Cost Center and Scrapping) (REN),MES to OPM - Take-Out (On Cost Center and Scrapping) (REN),,,Oracle eBusiness Suite [Platform] / Oracle OPM and Mobile Applications,outgoing,Batch no.;Location;Material no.;Quantity,,,,Oracle SOA Suite 12.1.x,,,,,IOPS,,,,
f0e48e98-5952-418e-935f-f4d6974bb733,Interface,MES to OPM - Take-Out on Manufacturing Order (RAH),MES to OPM - Take-Out on Manufacturing Order (RAH),,,Oracle eBusiness Suite [Platform] / Oracle OPM and Mobile Applications,,Batch no.;BOM Item no.;Destination Location - Location Field Size Enlarged;Final Issue Flag;Material no.;Order no.;Quantity,,,,Oracle SOA Suite 12.1.x,,,,,,,,,
026072e9-6ff5-4b1b-bb80-e5c6f5e3659e,Interface,MES to OPM - Take-Out on Manufacturing Order (REN),MES to OPM - Take-Out on Manufacturing Order (REN),,,Oracle eBusiness Suite [Platform] / Oracle OPM and Mobile Applications,outgoing,Batch no.;BOM Item no.;Destination Location - Location Field Size Enlarged;Final Issue Flag;Material no.;Order no.;Quantity,,,,Oracle SOA Suite 12.1.x,,,,,IOPS,,,,
c34eb6db-770f-4949-aa60-c3b090d1a01e,Interface,MES to OPM - Transport Order (RAH),MES to OPM - Transport Order (RAH),,,Oracle eBusiness Suite [Platform] / Oracle OPM and Mobile Applications,,Batch no.;Material no.;Quantity,,,,Oracle SOA Suite 12.1.x,,,,,,,,,
3ebdf525-bf21-47c8-906d-528c993d11c9,Interface,MES to OPM - Transport Order (REN),MES to OPM - Transport Order (REN),,,Oracle eBusiness Suite [Platform] / Oracle OPM and Mobile Applications,outgoing,Batch no.;Material no.;Quantity,,,,Oracle SOA Suite 12.1.x,,,,,IOPS,,,,
22218bde-bc77-4d55-bf1b-b21be1ce9128,Interface,Milvus Vector DB to Azure Open AI - Publications,Milvus Vector DB to Azure Open AI - Publications,,automatic,,biDirectional,Publications,onDemand,,asynchronous,,,,,,,,,,
3a58bc33-ec61-4c43-8066-c536c6b2e157,Interface,MIQ to Sanofi Med Info Platform -,MIQ to Sanofi Med Info Platform -,,manual,,outgoing,,,,,Sanofi Med Info Platform,,,,,,,,,
75337544-8d09-46c8-9757-b00cd4ba6095,Interface,"Multi Edit 2008 Lite  to Veeva Vault RIM Submissions - SDTM, ADaM, TLFs","Multi Edit 2008 Lite  to Veeva Vault RIM Submissions - SDTM, ADaM, TLFs",,,Veeva - RIM Submissions,outgoing,"ADaM;SDTM;Tables, Figures and Listings (TFLs)",,,,,,,,,,,,,
2eb59074-ef69-4377-9b65-8724d5db3096,Interface,mYSupply to APS - AllocationLabels,mYSupply to APS - AllocationLabels,,,Kinaxis Maestro Advanced Planning System (APS),outgoing,,,,,,,,,,IOPS,,,,
4aa8e751-8cd2-4b24-81b1-893b994174ee,Interface,mYSupply to APS - BillofMaterial,mYSupply to APS - BillofMaterial,,,Kinaxis Maestro Advanced Planning System (APS),outgoing,,,,,,,,,,IOPS,,,,
f1868b54-1f6e-42c1-8e0f-3cf3116338c8,Interface,mYSupply to APS - BillofMaterial Component,mYSupply to APS - BillofMaterial Component,,,Kinaxis Maestro Advanced Planning System (APS),outgoing,,,,,,,,,,IOPS,,,,
d7cbae5f-d107-4c61-9548-a5d1bd2521c1,Interface,mYSupply to APS - Commercial Orders,mYSupply to APS - Commercial Orders,,,Kinaxis Maestro Advanced Planning System (APS),outgoing,,,,,,,,,,IOPS,,,,
